CustomerID,Recency,Frequency,Monetary,Recency_log,Frequency_log,Monetary_log
12522.0,39,2,192.72,3.6888794541139363,1.0986122886681098,5.266413817535028
12523.0,19,11,1789.77,2.995732273553991,2.4849066497880004,7.490400973937009
12524.0,9,8,4485.72,2.302585092994046,2.1972245773362196,8.408877201532766
12526.0,1,3,1316.66,0.6931471805599453,1.3862943611198906,7.183612715167257
12527.0,82,3,348.71000000000004,4.418840607796598,1.3862943611198906,5.857104239599851
12528.0,9,6,1933.48,2.302585092994046,1.9459101490553132,7.567593835498341
12530.0,60,4,1662.28,4.110873864173311,1.6094379124341003,7.416546835435133
12531.0,15,1,125.22,2.772588722239781,0.6931471805599453,4.838026416156094
12532.0,30,1,349.83000000000004,3.4339872044851463,0.6931471805599453,5.860301775655642
12534.0,131,1,1089.18,4.882801922586371,0.6931471805599453,6.9940980992041535
12535.0,92,2,716.35,4.532599493153256,1.0986122886681098,6.575563866544399
12536.0,43,3,12601.830000000002,3.784189633918261,1.3862943611198906,9.441676670894656
12538.0,29,1,363.95,3.4011973816621555,0.6931471805599453,5.899760357897641
12539.0,22,4,5568.35,3.1354942159291497,1.6094379124341003,8.625033629522884
12540.0,20,17,13400.24,3.044522437723423,2.8903717578961645,9.503102518971122
12541.0,30,3,981.18,3.4339872044851463,1.3862943611198906,6.889774590946187
12544.0,36,1,372.7,3.6109179126442243,0.6931471805599453,5.923453336491439
12545.0,75,2,1000.39,4.330733340286331,1.0986122886681098,6.9091443138264115
12546.0,47,2,1161.5,3.871201010907891,1.0986122886681098,7.058328137461511
12547.0,198,2,207.8,5.293304824724492,1.0986122886681098,5.341376856008484
12548.0,166,1,95.19999999999999,5.117993812416755,0.6931471805599453,4.566429357671661
12550.0,79,1,964.83,4.382026634673881,0.6931471805599453,6.872987835288763
12551.0,358,1,168.0,5.883322388488279,0.6931471805599453,5.1298987149230735
12552.0,39,2,437.82,3.6888794541139363,1.0986122886681098,6.084089306213804
12553.0,8,10,3692.28,2.1972245773362196,2.3978952727983707,8.214270231095687
12556.0,50,2,603.71,3.9318256327243257,1.0986122886681098,6.404749004268278
12557.0,16,5,11990.960000000001,2.833213344056216,1.791759469228055,9.391991704219834
12558.0,8,1,269.96,2.1972245773362196,0.6931471805599453,5.601971208509516
12559.0,311,2,561.71,5.7430031878094825,1.0986122886681098,6.33276439774036
12560.0,5,3,2134.01,1.791759469228055,1.3862943611198906,7.666226609492505
12561.0,303,1,238.85,5.717027701406222,0.6931471805599453,5.480013727948073
12562.0,8,7,3781.7400000000002,2.1972245773362196,2.0794415416798357,8.23820389374878
12564.0,261,1,456.90000000000003,5.568344503761097,0.6931471805599453,6.12665081966305
12565.0,289,1,145.92000000000002,5.66988092298052,0.6931471805599453,4.989888220951467
12566.0,86,1,351.65,4.465908118654584,0.6931471805599453,5.865476063654188
12567.0,23,10,9401.28,3.1780538303479458,2.3978952727983707,9.148707492038316
12569.0,2,32,4124.6900000000005,1.0986122886681098,3.4965075614664802,8.324988557507531
12571.0,40,2,519.61,3.713572066704308,1.0986122886681098,6.255001200981438
12572.0,9,2,1020.4200000000001,2.302585092994046,1.0986122886681098,6.928949094989139
12573.0,227,1,160.54000000000002,5.429345628954441,0.6931471805599453,5.08475279001415
12574.0,316,1,218.45000000000002,5.75890177387728,0.6931471805599453,5.391124416134243
12576.0,36,5,1315.83,3.6109179126442243,1.791759469228055,7.182982612166326
12577.0,35,3,657.8,3.58351893845611,1.3862943611198906,6.490419998303485
12578.0,21,2,2794.51,3.091042453358316,1.0986122886681098,7.935769837637909
12579.0,78,1,440.42,4.3694478524670215,0.6931471805599453,6.0899968031722285
12580.0,247,1,415.7,5.5134287461649825,0.6931471805599453,6.032366538428407
12581.0,40,1,197.71,3.713572066704308,0.6931471805599453,5.291846475417725
12582.0,239,2,511.36,5.480638923341991,1.0986122886681098,6.239027502962935
12583.0,3,15,7281.38,1.3862943611198906,2.772588722239781,8.89321301083995
12584.0,4,9,2338.15,1.6094379124341003,2.302585092994046,7.757542894498013
12585.0,234,2,2040.1,5.459585514144159,1.0986122886681098,7.621244157199997
12586.0,17,1,196.94000000000003,2.8903717578961645,0.6931471805599453,5.2879639544685455
12587.0,8,1,144.0,2.1972245773362196,0.6931471805599453,4.976733742420574
12588.0,39,1,214.89999999999998,3.6888794541139363,0.6931471805599453,5.3748153375207615
12589.0,29,2,646.68,3.4011973816621555,1.0986122886681098,6.473396747218991
12590.0,211,2,9864.26,5.356586274672012,1.0986122886681098,9.196774773912752
12591.0,317,1,452.84999999999997,5.762051382780177,0.6931471805599453,6.117766746972636
12592.0,92,2,437.6,4.532599493153256,1.0986122886681098,6.083587835983788
12593.0,109,3,418.1,4.700480365792417,1.3862943611198906,6.038109554931026
12594.0,38,10,3338.2200000000003,3.6635616461296463,2.3978952727983707,8.113492525763553
12596.0,51,2,618.27,3.9512437185814275,1.0986122886681098,6.428541364981557
12597.0,19,4,3811.22,2.995732273553991,1.6094379124341003,8.245966975595675
12598.0,10,8,3023.08,2.3978952727983707,2.1972245773362196,8.01436219197595
12599.0,29,7,1032.58,3.4011973816621555,2.0794415416798357,6.940783782995926
12600.0,29,10,2599.04,3.4011973816621555,2.3978952727983707,7.863282108506616
12601.0,190,5,577.0600000000001,5.25227342804663,1.791759469228055,6.359677669513258
12602.0,59,1,153.12,4.0943445622221,0.6931471805599453,5.037731519757957
12603.0,22,1,739.1999999999999,3.1354942159291497,0.6931471805599453,6.606920419952056
12604.0,79,2,254.18,4.382026634673881,1.0986122886681098,5.541969178493598
12607.0,60,1,1579.51,4.110873864173311,0.6931471805599453,7.3655028587473295
12609.0,78,3,1126.85,4.3694478524670215,1.3862943611198906,7.0280684444921455
12610.0,23,5,2099.54,3.1780538303479458,1.791759469228055,7.6499497335130995
12611.0,52,1,1193.32,3.970291913552122,0.6931471805599453,7.085332264745334
12612.0,74,1,704.04,4.31748811353631,0.6931471805599453,6.558254538791405
12613.0,57,5,3344.38,4.060443010546419,1.791759469228055,8.115335568501695
12614.0,278,1,315.6,5.631211781821365,0.6931471805599453,5.757639147446912
12615.0,2,4,2291.19,1.0986122886681098,1.6094379124341003,7.73726297143202
12616.0,95,2,713.3,4.564348191467836,1.0986122886681098,6.571303042160927
12617.0,29,1,355.53000000000003,3.4011973816621555,0.6931471805599453,5.876418387786465
12618.0,22,1,177.31,3.1354942159291497,0.6931471805599453,5.183523608545955
12619.0,16,9,3641.24,2.833213344056216,2.302585092994046,8.200354155974704
12620.0,15,3,1339.41,2.772588722239781,1.3862943611198906,7.20073081629489
12621.0,2,20,13689.67,1.0986122886681098,3.044522437723423,9.524469857917655
12622.0,232,1,180.1,5.4510384535657,0.6931471805599453,5.199049364889368
12623.0,276,1,305.1,5.6240175061873385,0.6931471805599453,5.723911845951367
12624.0,106,2,641.13,4.672828834461906,1.0986122886681098,6.464790775403018
12625.0,212,2,2683.82,5.3612921657094255,1.0986122886681098,7.895368965589599
12626.0,23,9,6620.4800000000005,3.1780538303479458,2.302585092994046,8.798074188898816
12627.0,11,7,4478.53,2.4849066497880004,2.0794415416798357,8.407273409191232
12628.0,4,3,786.46,1.6094379124341003,1.3862943611198906,6.668812575758953
12630.0,10,2,1270.88,2.3978952727983707,1.0986122886681098,7.1482513998271635
12631.0,57,1,640.5,4.060443010546419,0.6931471805599453,6.463809184055691
12633.0,59,4,2163.98,4.0943445622221,1.6094379124341003,7.6801664025186325
12635.0,90,2,1689.18,4.51085950651685,1.0986122886681098,7.432590311121191
12637.0,67,8,6021.9,4.219507705176107,2.1972245773362196,8.70332414988414
12638.0,33,1,671.69,3.5263605246161616,0.6931471805599453,6.511284599453549
12639.0,239,1,486.1,5.480638923341991,0.6931471805599453,6.188469440812497
12640.0,24,3,1174.58,3.2188758248682006,1.3862943611198906,7.06951692181073
12641.0,115,1,185.9,4.7535901911063645,0.6931471805599453,5.230573714461517
12642.0,25,3,1013.26,3.258096538021482,1.3862943611198906,6.9219145615400475
12643.0,128,6,3344.64,4.859812404361672,1.9459101490553132,8.11541328460481
12644.0,130,1,477.90999999999997,4.875197323201151,0.6931471805599453,6.171512688316606
12645.0,34,4,1775.18,3.5553480614894135,1.6094379124341003,7.482220269767765
12646.0,5,2,1346.97,1.791759469228055,1.0986122886681098,7.206355036031724
12647.0,22,12,3722.82,3.1354942159291497,2.5649493574615367,8.222505302105255
12648.0,155,1,318.05,5.049856007249537,0.6931471805599453,5.765347830314356
12649.0,107,3,623.51,4.68213122712422,1.3862943611198906,6.4369673422476765
12650.0,3,1,314.44,1.3862943611198906,0.6931471805599453,5.753968489569372
12651.0,335,1,114.0,5.817111159963204,0.6931471805599453,4.74493212836325
12652.0,331,1,919.98,5.805134968916488,0.6931471805599453,6.82543832049292
12653.0,149,2,2209.85,5.0106352940962555,1.0986122886681098,7.701132335950876
12654.0,11,5,601.98,2.4849066497880004,1.791759469228055,6.401884028681278
12656.0,17,5,4051.17,2.8903717578961645,1.791759469228055,8.30700781907883
12657.0,11,4,1643.18,2.4849066497880004,1.6094379124341003,7.4049970586737315
12658.0,19,1,686.05,2.995732273553991,0.6931471805599453,6.532407069777784
12659.0,30,1,91.68,3.4339872044851463,0.6931471805599453,4.529152699564175
12660.0,11,1,245.10000000000002,2.4849066497880004,0.6931471805599453,5.50573795739701
12662.0,1,11,3849.78,0.6931471805599453,2.4849066497880004,8.256031004164345
12664.0,8,9,4881.88,2.1972245773362196,2.302585092994046,8.49349048870337
12665.0,325,1,63.0,5.786897381366708,0.6931471805599453,4.1588830833596715
12667.0,58,1,620.13,4.07753744390572,0.6931471805599453,6.431540399799522
12668.0,12,4,3807.15,2.5649493574615367,1.6094379124341003,8.244898785891763
12669.0,151,3,2744.0299999999997,5.0238805208462765,1.3862943611198906,7.917547282845659
12670.0,10,5,2996.05,2.3978952727983707,1.791759469228055,8.005383750527514
12672.0,330,1,225.9,5.802118375377063,0.6931471805599453,5.424509391785796
12673.0,5,2,610.52,1.791759469228055,1.0986122886681098,6.415947661051908
12674.0,39,4,1970.6,3.6888794541139363,1.6094379124341003,7.586600674831223
12676.0,25,6,1331.39,3.258096538021482,1.9459101490553132,7.194729601037682
12678.0,42,12,17628.46,3.7612001156935624,2.5649493574615367,9.777326645314199
12679.0,59,4,1113.02,4.0943445622221,1.6094379124341003,7.015730373647435
12680.0,1,4,862.81,0.6931471805599453,1.6094379124341003,6.761352837213469
12681.0,15,22,13787.54,2.772588722239781,3.1354942159291497,9.531593091360708
12682.0,4,31,12288.22,1.6094379124341003,3.4657359027997265,9.416477734313304
12683.0,4,15,8476.57,1.6094379124341003,2.772588722239781,9.045179131116987
12684.0,8,7,2283.63,2.1972245773362196,2.0794415416798357,7.733959364615189
12685.0,28,6,2863.08,3.367295829986474,1.9459101490553132,7.960002460651312
12686.0,372,1,89.14,5.921578419643816,0.6931471805599453,4.501364017262502
12688.0,114,1,4873.81,4.74493212836325,0.6931471805599453,8.491836408313453
12689.0,26,2,1247.6100000000001,3.295836866004329,1.0986122886681098,7.1297862115656185
12690.0,206,1,389.01,5.332718793265369,0.6931471805599453,5.966172379820607
12691.0,28,6,1035.8,3.367295829986474,1.9459101490553132,6.94389432559801
12693.0,127,4,855.91,4.852030263919617,1.6094379124341003,6.753332895580138
12694.0,70,2,869.67,4.2626798770413155,1.0986122886681098,6.769263030204804
12695.0,7,4,582.1,2.0794415416798357,1.6094379124341003,6.368358698228111
12697.0,29,3,957.59,3.4011973816621555,1.3862943611198906,6.865463454791294
12700.0,8,4,4939.99,2.1972245773362196,1.6094379124341003,8.505320994961897
12701.0,80,2,797.71,4.394449154672439,1.0986122886681098,6.682997926190526
12702.0,20,1,219.0,3.044522437723423,0.6931471805599453,5.393627546352362
12703.0,71,1,283.55,4.276666119016055,0.6931471805599453,5.650908985049133
12704.0,7,8,2340.84,2.0794415416798357,2.1972245773362196,7.758692224146705
12705.0,15,9,6868.29,2.772588722239781,2.302585092994046,8.834816031986259
12707.0,292,1,603.42,5.680172609017068,0.6931471805599453,6.404269320519532
12708.0,30,10,2712.91,3.4339872044851463,2.3978952727983707,7.906145678459555
12709.0,15,15,9736.52,2.772588722239781,2.772588722239781,9.18374174409217
12710.0,97,3,1149.02,4.584967478670572,1.3862943611198906,7.047534612510416
12712.0,29,13,4396.13,3.4011973816621555,2.6390573296152584,8.388707334356674
12713.0,1,1,848.55,0.6931471805599453,0.6931471805599453,6.744706797531768
12714.0,9,5,4708.86,2.302585092994046,1.791759469228055,8.45741346257719
12715.0,106,1,353.86,4.672828834461906,0.6931471805599453,5.871723345495433
12716.0,4,2,1053.49,1.6094379124341003,1.0986122886681098,6.960812516706486
12717.0,151,2,1030.98,5.0238805208462765,1.0986122886681098,6.939234566008755
12718.0,71,1,238.25,4.276666119016055,0.6931471805599453,5.477509030333064
12719.0,5,2,644.95,1.791759469228055,1.0986122886681098,6.47072210140631
12720.0,3,25,5781.7300000000005,1.3862943611198906,3.258096538021482,8.662631168498327
12721.0,32,6,2656.13,3.4965075614664802,1.9459101490553132,7.885001871924596
12722.0,85,4,997.63,4.454347296253507,1.6094379124341003,6.906384339674138
12723.0,4,5,725.07,1.6094379124341003,1.791759469228055,6.587646428909591
12724.0,5,4,1031.41,1.791759469228055,1.6094379124341003,6.9396511539657
12725.0,371,1,427.8,5.918893854273146,0.6931471805599453,6.060990609756592
12726.0,28,7,2609.1,3.367295829986474,2.0794415416798357,7.867143813759015
12727.0,11,7,3980.7000000000003,2.4849066497880004,2.0794415416798357,8.2894641427604
12728.0,71,4,836.33,4.276666119016055,1.6094379124341003,6.7302182580203365
12729.0,114,1,453.01,4.74493212836325,0.6931471805599453,6.118119224230488
12731.0,24,12,18895.91,3.2188758248682006,2.5649493574615367,9.846753695617958
12732.0,180,1,236.26000000000002,5.198497031265826,0.6931471805599453,5.469156586232957
12733.0,234,1,383.95,5.459585514144159,0.6931471805599453,5.953113455724059
12734.0,353,1,110.39999999999999,5.869296913133774,0.6931471805599453,4.713127327493184
12735.0,315,2,779.5699999999999,5.755742213586912,1.0986122886681098,6.660024422032584
12736.0,333,1,234.0,5.811140992976701,0.6931471805599453,5.459585514144159
12738.0,372,1,155.35,5.921578419643816,0.6931471805599453,5.05209708390385
12739.0,78,2,1013.04,4.3694478524670215,1.0986122886681098,6.921697631104842
12740.0,64,1,427.6,4.174387269895637,0.6931471805599453,6.060524083039477
12743.0,134,2,546.43,4.90527477843843,1.0986122886681098,6.305234599635373
12744.0,52,7,21279.29,3.970291913552122,2.0794415416798357,9.965536571182271
12747.0,2,11,4196.01,1.0986122886681098,2.4849066497880004,8.342127645985029
12748.0,1,209,33719.73,0.6931471805599453,5.3471075307174685,10.425868060754532
12749.0,4,5,4090.88,1.6094379124341003,1.791759469228055,8.316759801128319
12750.0,129,1,275.88,4.867534450455582,0.6931471805599453,5.623584199327089
12752.0,81,1,4366.78,4.406719247264253,0.6931471805599453,8.38201014985595
12753.0,23,6,21429.39,3.1780538303479458,1.9459101490553132,9.972565287088774
12754.0,236,3,3010.74,5.4680601411351315,1.3862943611198906,8.010273263812737
12755.0,281,2,3811.9500000000003,5.641907070938114,1.0986122886681098,8.246158446737232
12756.0,87,1,112.08,4.477336814478207,0.6931471805599453,4.72809553282539
12757.0,16,13,7857.1,2.833213344056216,2.6390573296152584,8.969300125921881
12758.0,117,2,2791.59,4.770684624465665,1.0986122886681098,7.934724759609325
12759.0,52,3,1531.44,3.970291913552122,1.3862943611198906,7.334616515331031
12762.0,8,2,1898.52,2.1972245773362196,1.0986122886681098,7.549356501658852
12763.0,138,2,494.08,4.9344739331306915,1.0986122886681098,6.204719365671822
12764.0,317,1,1693.88,5.762051382780177,0.6931471805599453,7.435367220848186
12766.0,4,7,6989.63,1.6094379124341003,2.0794415416798357,8.852325959921869
12769.0,239,1,1143.6,5.480638923341991,0.6931471805599453,7.042810509975002
12770.0,211,1,1351.45,5.356586274672012,0.6931471805599453,7.209673041460572
12772.0,60,1,892.47,4.110873864173311,0.6931471805599453,6.795112758210396
12775.0,17,5,1386.04,2.8903717578961645,1.791759469228055,7.23492725912033
12778.0,20,6,822.23,3.044522437723423,1.9459101490553132,6.713235627004493
12779.0,38,8,3981.36,3.6635616461296463,2.1972245773362196,8.289629887368429
12781.0,64,2,826.74,4.174387269895637,1.0986122886681098,6.718699095412067
12782.0,5,5,2330.92,1.791759469228055,1.791759469228055,7.754447241564618
12783.0,2,6,2225.91,1.0986122886681098,1.9459101490553132,7.708370253328926
12784.0,9,2,574.42,2.302585092994046,1.0986122886681098,6.355100208942306
12785.0,364,1,311.95,5.8998973535824915,0.6931471805599453,5.74604343337071
